i j pA nameA pA' namea cAMax cAMin cANA pB nameB pB' nameb cBMax cBMin cBNA pAB r^2
49 54 0.9178404 2 0.08215962 1 1955 175 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.5150741 0.0570532 
49 55 0.9178404 2 0.08215962 1 1955 175 NA 0.7349341 2 0.2650659 1 1561 563 6 0.732003 0.2246797 
49 56 0.9178404 2 0.08215962 1 1955 175 NA 0.7476504 2 0.2523496 1 1591 537 2 0.7447543 0.2407906 
49 57 0.9178404 2 0.08215962 1 1955 175 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.7626111 0.2747182 
49 58 0.9178404 2 0.08215962 1 1955 175 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.465315 0.0737807 
49 59 0.9178404 2 0.08215962 1 1955 175 NA 0.6251185 2 0.3748815 1 1319 791 20 0.5441281 0.04968303 
49 60 0.9178404 2 0.08215962 1 1955 175 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.5019178 0.01402156 
49 61 0.9178404 2 0.08215962 1 1955 175 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.6709488 0.02919035 
49 62 0.9178404 2 0.08215962 1 1955 175 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.8497832 0.06510901 
49 63 0.9178404 2 0.08215962 1 1955 175 NA 0.6101695 2 0.3898305 1 1296 828 6 0.5290003 0.05370719 
49 64 0.9178404 2 0.08215962 1 1955 175 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.4888513 0.03842679 
49 65 0.9178404 2 0.08215962 1 1955 175 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.808038 0.01090912 
49 66 0.9178404 2 0.08215962 1 1955 175 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.8241285 0.00686836 
49 67 0.9178404 2 0.08215962 1 1955 175 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.4402395 0.06208935 
49 68 0.9178404 2 0.08215962 1 1955 175 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.523091 0.03102035 
49 69 0.9178404 2 0.08215962 1 1955 175 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.5282979 0.01223853 
49 70 0.9178404 2 0.08215962 1 1955 175 NA 0.8928571 2 0.1071429 1 1900 228 2 0.8107594 0.01059111 
49 71 0.9178404 2 0.08215962 1 1955 175 NA 0.893797 2 0.106203 1 1902 226 2 0.8116921 0.01050326 
49 72 0.9178404 2 0.08215962 1 1955 175 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.5575237 0.04388481 
49 73 0.9178404 2 0.08215962 1 1955 175 NA 0.9 2 0.1 1 1917 213 NA 0.8179021 0.009797144 
49 74 0.9178404 2 0.08215962 1 1955 175 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.8736798 0.03043361 
49 75 0.9178404 2 0.08215962 1 1955 175 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.436361 0.03707676 
49 76 0.9178404 2 0.08215962 1 1955 175 NA 0.8725306 2 0.1274694 1 1855 271 4 0.802947 0.0005274376 
49 77 0.9178404 2 0.08215962 1 1955 175 NA 0.6367481 2 0.3632519 1 1355 773 2 0.5567032 0.04408551 
49 78 0.9178404 2 0.08215962 1 1955 175 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.6700281 0.02104012 
49 79 0.9178404 2 0.08215962 1 1955 175 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.4412643 0.03543758 
49 80 0.9178404 2 0.08215962 1 1955 175 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.4350293 0.03493876 
50 51 0.5225564 2 0.4774436 1 1112 1016 2 0.5441315 2 0.4558685 1 1159 971 NA 0.06676674 0.764909 
50 52 0.5225564 2 0.4774436 1 1112 1016 2 0.5586854 2 0.4413146 1 1190 940 NA 0.0822806 0.7146232 
50 53 0.5225564 2 0.4774436 1 1112 1016 2 0.5558685 2 0.4441315 1 1184 946 NA 0.08351915 0.6953552 
50 54 0.5225564 2 0.4774436 1 1112 1016 2 0.5962441 2 0.4037559 1 1270 860 NA 0.1333771 0.5286744 
50 55 0.5225564 2 0.4774436 1 1112 1016 2 0.7349341 2 0.2650659 1 1561 563 6 0.4212052 0.02841251 
50 56 0.5225564 2 0.4774436 1 1112 1016 2 0.7476504 2 0.2523496 1 1591 537 2 0.4298556 0.03258852 
50 57 0.5225564 2 0.4774436 1 1112 1016 2 0.7643192 2 0.2356808 1 1628 502 NA 0.4494388 0.05571356 
50 58 0.5225564 2 0.4774436 1 1112 1016 2 0.5474178 2 0.4525822 1 1166 964 NA 0.1488513 0.3045586 
50 59 0.5225564 2 0.4774436 1 1112 1016 2 0.6251185 2 0.3748815 1 1319 791 20 0.2768807 0.04238187 
50 60 0.5225564 2 0.4774436 1 1112 1016 2 0.5291627 2 0.4708373 1 1125 1001 4 0.3549308 0.09891582 
50 61 0.5225564 2 0.4774436 1 1112 1016 2 0.7530516 2 0.2469484 1 1604 526 NA 0.44468 0.05643026 
50 62 0.5225564 2 0.4774436 1 1112 1016 2 0.9032864 2 0.09671362 1 1924 206 NA 0.5042397 0.04763501 
50 63 0.5225564 2 0.4774436 1 1112 1016 2 0.6101695 2 0.3898305 1 1296 828 6 0.3247970 0.0005963706 
50 64 0.5225564 2 0.4774436 1 1112 1016 2 0.5032864 2 0.4967136 1 1072 1058 NA 0.2426412 0.006642582 
50 65 0.5225564 2 0.4774436 1 1112 1016 2 0.8901408 2 0.1098592 1 1896 234 NA 0.4204573 0.08186517 
50 66 0.5225564 2 0.4774436 1 1112 1016 2 0.9051643 2 0.09483568 1 1928 202 NA 0.4775093 0.0009496933 
50 67 0.5225564 2 0.4774436 1 1112 1016 2 0.5169014 2 0.4830986 1 1101 1029 NA 0.2840689 0.003127478 
50 68 0.5225564 2 0.4774436 1 1112 1016 2 0.5957746 2 0.4042254 1 1269 861 NA 0.3283928 0.004847884 
50 69 0.5225564 2 0.4774436 1 1112 1016 2 0.5591549 2 0.4408451 1 1191 939 NA 0.2628269 0.0140194 
50 70 0.5225564 2 0.4774436 1 1112 1016 2 0.8928571 2 0.1071429 1 1900 228 2 0.4711298 0.0008718294 
50 71 0.5225564 2 0.4774436 1 1112 1016 2 0.893797 2 0.106203 1 1902 226 2 0.4720096 0.001034732 
50 72 0.5225564 2 0.4774436 1 1112 1016 2 0.6375587 2 0.3624413 1 1358 772 NA 0.340435 0.0009179284 
50 73 0.5225564 2 0.4774436 1 1112 1016 2 0.9 2 0.1 1 1917 213 NA 0.4764871 0.001704375 
50 74 0.5225564 2 0.4774436 1 1112 1016 2 0.9394366 2 0.06056338 1 2001 129 NA 0.5037999 0.01170732 
50 75 0.5225564 2 0.4774436 1 1112 1016 2 0.5042254 2 0.4957746 1 1074 1056 NA 0.2795419 0.004133284 
50 76 0.5225564 2 0.4774436 1 1112 1016 2 0.8725306 2 0.1274694 1 1855 271 4 0.4658899 0.003563137 
50 77 0.5225564 2 0.4774436 1 1112 1016 2 0.6367481 2 0.3632519 1 1355 773 2 0.3392076 0.0007255819 
50 78 0.5225564 2 0.4774436 1 1112 1016 2 0.7488263 2 0.2511737 1 1595 535 NA 0.4369682 0.04443679 
50 79 0.5225564 2 0.4774436 1 1112 1016 2 0.5089202 2 0.4910798 1 1084 1046 NA 0.2826062 0.00445495 
50 80 0.5225564 2 0.4774436 1 1112 1016 2 0.5019324 2 0.4980676 1 1039 1031 60 0.2808975 0.005552427 
51 52 0.5441315 2 0.4558685 1 1159 971 NA 0.5586854 2 0.4413146 1 1190 940 NA 0.542693 0.9315932 
51 53 0.5441315 2 0.4558685 1 1159 971 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.5393753 0.9165132 
51 54 0.5441315 2 0.4558685 1 1159 971 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.5275057 0.6905692 
51 55 0.5441315 2 0.4558685 1 1159 971 NA 0.7349341 2 0.2650659 1 1561 563 6 0.3237742 0.1199297 
51 56 0.5441315 2 0.4558685 1 1159 971 NA 0.7476504 2 0.2523496 1 1591 537 2 0.3270857 0.1358459 
51 57 0.5441315 2 0.4558685 1 1159 971 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.3287005 0.1701324 
51 58 0.5441315 2 0.4558685 1 1159 971 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.4567783 0.4109113 
51 59 0.5441315 2 0.4558685 1 1159 971 NA 0.6251185 2 0.3748815 1 1319 791 20 0.4022533 0.06635538 
51 60 0.5441315 2 0.4558685 1 1159 971 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.1841726 0.1742084 
51 61 0.5441315 2 0.4558685 1 1159 971 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.3688319 0.03631201 
51 62 0.5441315 2 0.4558685 1 1159 971 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.4647971 0.03292098 
51 63 0.5441315 2 0.4558685 1 1159 971 NA 0.6101695 2 0.3898305 1 1296 828 6 0.3332242 2.488950e-05 
51 64 0.5441315 2 0.4558685 1 1159 971 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.2812809 0.0008895241 
51 65 0.5441315 2 0.4558685 1 1159 971 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.5267815 0.07421023 
51 66 0.5441315 2 0.4558685 1 1159 971 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.493831 7.968223e-05 
51 67 0.5441315 2 0.4558685 1 1159 971 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.2788905 9.082053e-05 
51 68 0.5441315 2 0.4558685 1 1159 971 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.3145238 0.001560769 
51 69 0.5441315 2 0.4558685 1 1159 971 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.3176844 0.002950073 
51 70 0.5441315 2 0.4558685 1 1159 971 NA 0.8928571 2 0.1071429 1 1900 228 2 0.4891069 0.0004520717 
51 71 0.5441315 2 0.4558685 1 1159 971 NA 0.893797 2 0.106203 1 1902 226 2 0.4890754 0.0003170653 
51 72 0.5441315 2 0.4558685 1 1159 971 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.3422237 0.0003840722 
51 73 0.5441315 2 0.4558685 1 1159 971 NA 0.9 2 0.1 1 1917 213 NA 0.4905066 2.783194e-05 
51 74 0.5441315 2 0.4558685 1 1159 971 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.500407 0.008218906 
51 75 0.5441315 2 0.4558685 1 1159 971 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.2712136 0.0001601474 
51 76 0.5441315 2 0.4558685 1 1159 971 NA 0.8725306 2 0.1274694 1 1855 271 4 0.4737923 3.474491e-05 
51 77 0.5441315 2 0.4558685 1 1159 971 NA 0.6367481 2 0.3632519 1 1355 773 2 0.3423282 0.0002996737 
51 78 0.5441315 2 0.4558685 1 1159 971 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.3640791 0.04033640 
51 79 0.5441315 2 0.4558685 1 1159 971 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.2724444 0.000323041 
51 80 0.5441315 2 0.4558685 1 1159 971 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.2647638 0.001125241 
52 53 0.5586854 2 0.4413146 1 1190 940 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.5549093 0.9809307 
52 54 0.5586854 2 0.4413146 1 1190 940 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.5377359 0.705424 
52 55 0.5586854 2 0.4413146 1 1190 940 NA 0.7349341 2 0.2650659 1 1561 563 6 0.3284271 0.1405748 
52 56 0.5586854 2 0.4413146 1 1190 940 NA 0.7476504 2 0.2523496 1 1591 537 2 0.34003 0.1296897 
52 57 0.5586854 2 0.4413146 1 1190 940 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.3413805 0.1651100 
52 58 0.5586854 2 0.4413146 1 1190 940 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.4711464 0.4473806 
52 59 0.5586854 2 0.4413146 1 1190 940 NA 0.6251185 2 0.3748815 1 1319 791 20 0.4166954 0.07874125 
52 60 0.5586854 2 0.4413146 1 1190 940 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.1830997 0.2061608 
52 61 0.5586854 2 0.4413146 1 1190 940 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.3820350 0.03263752 
52 62 0.5586854 2 0.4413146 1 1190 940 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.4699707 0.05584522 
52 63 0.5586854 2 0.4413146 1 1190 940 NA 0.6101695 2 0.3898305 1 1296 828 6 0.3449872 0.0002858476 
52 64 0.5586854 2 0.4413146 1 1190 940 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.2918154 0.001835584 
52 65 0.5586854 2 0.4413146 1 1190 940 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.5416996 0.0817291 
52 66 0.5586854 2 0.4413146 1 1190 940 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.5092842 0.0006062686 
52 67 0.5586854 2 0.4413146 1 1190 940 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.2896068 1.096054e-05 
52 68 0.5586854 2 0.4413146 1 1190 940 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.3232237 0.001560828 
52 69 0.5586854 2 0.4413146 1 1190 940 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.3300768 0.005146125 
52 70 0.5586854 2 0.4413146 1 1190 940 NA 0.8928571 2 0.1071429 1 1900 228 2 0.4987321 3.760014e-07 
52 71 0.5586854 2 0.4413146 1 1190 940 NA 0.893797 2 0.106203 1 1902 226 2 0.4996041 2.729191e-06 
52 72 0.5586854 2 0.4413146 1 1190 940 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.3569681 1.049669e-05 
52 73 0.5586854 2 0.4413146 1 1190 940 NA 0.9 2 0.1 1 1917 213 NA 0.5041464 7.966172e-05 
52 74 0.5586854 2 0.4413146 1 1190 940 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.5134575 0.00925144 
52 75 0.5586854 2 0.4413146 1 1190 940 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.2745189 0.000837461 
52 76 0.5586854 2 0.4413146 1 1190 940 NA 0.8725306 2 0.1274694 1 1855 271 4 0.4814705 0.001312625 
52 77 0.5586854 2 0.4413146 1 1190 940 NA 0.6367481 2 0.3632519 1 1355 773 2 0.3570904 3.188504e-05 
52 78 0.5586854 2 0.4413146 1 1190 940 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.378695 0.03392401 
52 79 0.5586854 2 0.4413146 1 1190 940 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.278982 0.0004635195 
52 80 0.5586854 2 0.4413146 1 1190 940 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.2713730 0.001328548 
53 54 0.5558685 2 0.4441315 1 1184 946 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.5384153 0.7208391 
53 55 0.5558685 2 0.4441315 1 1184 946 NA 0.7349341 2 0.2650659 1 1561 563 6 0.3248135 0.1457145 
53 56 0.5558685 2 0.4441315 1 1184 946 NA 0.7476504 2 0.2523496 1 1591 537 2 0.3364718 0.1344085 
53 57 0.5558685 2 0.4441315 1 1184 946 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.3378362 0.1702957 
53 58 0.5558685 2 0.4441315 1 1184 946 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.4719507 0.4595684 
53 59 0.5558685 2 0.4441315 1 1184 946 NA 0.6251185 2 0.3748815 1 1319 791 20 0.4171424 0.08387089 
53 60 0.5558685 2 0.4441315 1 1184 946 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.1794481 0.2138747 
53 61 0.5558685 2 0.4441315 1 1184 946 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.3791481 0.03389781 
53 62 0.5558685 2 0.4441315 1 1184 946 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.467151 0.05666101 
53 63 0.5558685 2 0.4441315 1 1184 946 NA 0.6101695 2 0.3898305 1 1296 828 6 0.3425145 0.0001900235 
53 64 0.5558685 2 0.4441315 1 1184 946 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.2919061 0.002389980 
53 65 0.5558685 2 0.4441315 1 1184 946 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.5395223 0.08284093 
53 66 0.5558685 2 0.4441315 1 1184 946 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.5062071 0.000440313 
53 67 0.5558685 2 0.4441315 1 1184 946 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.2864105 1.369119e-05 
53 68 0.5558685 2 0.4441315 1 1184 946 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.3205410 0.001901021 
53 69 0.5558685 2 0.4441315 1 1184 946 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.3294480 0.005704076 
53 70 0.5558685 2 0.4441315 1 1184 946 NA 0.8928571 2 0.1071429 1 1900 228 2 0.4960853 2.161677e-06 
53 71 0.5558685 2 0.4441315 1 1184 946 NA 0.893797 2 0.106203 1 1902 226 2 0.4969632 7.158341e-07 
53 72 0.5558685 2 0.4441315 1 1184 946 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.3540486 2.150061e-06 
53 73 0.5558685 2 0.4441315 1 1184 946 NA 0.9 2 0.1 1 1917 213 NA 0.501534 7.058817e-05 
53 74 0.5558685 2 0.4441315 1 1184 946 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.5107806 0.009289083 
53 75 0.5558685 2 0.4441315 1 1184 946 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.2721183 0.001080154 
53 76 0.5558685 2 0.4441315 1 1184 946 NA 0.8725306 2 0.1274694 1 1855 271 4 0.4791376 0.001256918 
53 77 0.5558685 2 0.4441315 1 1184 946 NA 0.6367481 2 0.3632519 1 1355 773 2 0.3541718 8.752224e-07 
53 78 0.5558685 2 0.4441315 1 1184 946 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.3755592 0.035656 
53 79 0.5558685 2 0.4441315 1 1184 946 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.2765937 0.0006430672 
53 80 0.5558685 2 0.4441315 1 1184 946 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.2683951 0.00182508 
54 55 0.5962441 2 0.4037559 1 1270 860 NA 0.7349341 2 0.2650659 1 1561 563 6 0.3629299 0.1208096 
54 56 0.5962441 2 0.4037559 1 1270 860 NA 0.7476504 2 0.2523496 1 1591 537 2 0.3743806 0.1122461 
54 57 0.5962441 2 0.4037559 1 1270 860 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.3757334 0.1475374 
54 58 0.5962441 2 0.4037559 1 1270 860 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.5131387 0.5847012 
54 59 0.5962441 2 0.4037559 1 1270 860 NA 0.6251185 2 0.3748815 1 1319 791 20 0.4590041 0.1319562 
54 60 0.5962441 2 0.4037559 1 1270 860 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.1778392 0.315996 
54 61 0.5962441 2 0.4037559 1 1270 860 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.3754035 0.1209961 
54 62 0.5962441 2 0.4037559 1 1270 860 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.5066 0.04862718 
54 63 0.5962441 2 0.4037559 1 1270 860 NA 0.6101695 2 0.3898305 1 1296 828 6 0.3442238 0.006699312 
54 64 0.5962441 2 0.4037559 1 1270 860 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.3281167 0.01305995 
54 65 0.5962441 2 0.4037559 1 1270 860 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.5830287 0.1161332 
54 66 0.5962441 2 0.4037559 1 1270 860 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.5447075 0.001213901 
54 67 0.5962441 2 0.4037559 1 1270 860 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.2894142 0.005870096 
54 68 0.5962441 2 0.4037559 1 1270 860 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.321651 0.01944520 
54 69 0.5962441 2 0.4037559 1 1270 860 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.3698794 0.02243395 
54 70 0.5962441 2 0.4037559 1 1270 860 NA 0.8928571 2 0.1071429 1 1900 228 2 0.539304 0.002093268 
54 71 0.5962441 2 0.4037559 1 1270 860 NA 0.893797 2 0.106203 1 1902 226 2 0.5387983 0.001511506 
54 72 0.5962441 2 0.4037559 1 1270 860 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.3538829 0.01239402 
54 73 0.5962441 2 0.4037559 1 1270 860 NA 0.9 2 0.1 1 1917 213 NA 0.5401673 0.0005808599 
54 74 0.5962441 2 0.4037559 1 1270 860 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.5465865 0.01339899 
54 75 0.5962441 2 0.4037559 1 1270 860 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.2757891 0.01026314 
54 76 0.5962441 2 0.4037559 1 1270 860 NA 0.8725306 2 0.1274694 1 1855 271 4 0.5188766 6.955315e-05 
54 77 0.5962441 2 0.4037559 1 1270 860 NA 0.6367481 2 0.3632519 1 1355 773 2 0.3539894 0.01183210 
54 78 0.5962441 2 0.4037559 1 1270 860 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.3748222 0.1134143 
54 79 0.5962441 2 0.4037559 1 1270 860 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.2771500 0.01148841 
54 80 0.5962441 2 0.4037559 1 1270 860 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.2719601 0.01239651 
55 56 0.7349341 2 0.2650659 1 1561 563 6 0.7476504 2 0.2523496 1 1591 537 2 0.7348634 0.9351205 
55 57 0.7349341 2 0.2650659 1 1561 563 6 0.7643192 2 0.2356808 1 1628 502 NA 0.7241606 0.7519084 
55 58 0.7349341 2 0.2650659 1 1561 563 6 0.5474178 2 0.4525822 1 1166 964 NA 0.3110896 0.1724339 
55 59 0.7349341 2 0.2650659 1 1561 563 6 0.6251185 2 0.3748815 1 1319 791 20 0.3689445 0.1793131 
55 60 0.7349341 2 0.2650659 1 1561 563 6 0.5291627 2 0.4708373 1 1125 1001 4 0.4505996 0.07843431 
55 61 0.7349341 2 0.2650659 1 1561 563 6 0.7530516 2 0.2469484 1 1604 526 NA 0.4937039 0.09851208 
55 62 0.7349341 2 0.2650659 1 1561 563 6 0.9032864 2 0.09671362 1 1924 206 NA 0.7205165 0.1886457 
55 63 0.7349341 2 0.2650659 1 1561 563 6 0.6101695 2 0.3898305 1 1296 828 6 0.3759783 0.1132975 
55 64 0.7349341 2 0.2650659 1 1561 563 6 0.5032864 2 0.4967136 1 1072 1058 NA 0.4023772 0.02168238 
55 65 0.7349341 2 0.2650659 1 1561 563 6 0.8901408 2 0.1098592 1 1896 234 NA 0.6338827 0.02165778 
55 66 0.7349341 2 0.2650659 1 1561 563 6 0.9051643 2 0.09483568 1 1928 202 NA 0.6809863 0.01483435 
55 67 0.7349341 2 0.2650659 1 1561 563 6 0.5169014 2 0.4830986 1 1101 1029 NA 0.3303026 0.05054409 
55 68 0.7349341 2 0.2650659 1 1561 563 6 0.5957746 2 0.4042254 1 1269 861 NA 0.385118 0.05928221 
55 69 0.7349341 2 0.2650659 1 1561 563 6 0.5591549 2 0.4408451 1 1191 939 NA 0.4185197 0.001195777 
55 70 0.7349341 2 0.2650659 1 1561 563 6 0.8928571 2 0.1071429 1 1900 228 2 0.6681793 0.007711808 
55 71 0.7349341 2 0.2650659 1 1561 563 6 0.893797 2 0.106203 1 1902 226 2 0.6678089 0.006456947 
55 72 0.7349341 2 0.2650659 1 1561 563 6 0.6375587 2 0.3624413 1 1358 772 NA 0.4045487 0.09103374 
55 73 0.7349341 2 0.2650659 1 1561 563 6 0.9 2 0.1 1 1917 213 NA 0.674025 0.009032632 
55 74 0.7349341 2 0.2650659 1 1561 563 6 0.9394366 2 0.06056338 1 2001 129 NA 0.7170613 0.06401759 
55 75 0.7349341 2 0.2650659 1 1561 563 6 0.5042254 2 0.4957746 1 1074 1056 NA 0.337298 0.02273572 
55 76 0.7349341 2 0.2650659 1 1561 563 6 0.8725306 2 0.1274694 1 1855 271 4 0.6690779 0.03573507 
55 77 0.7349341 2 0.2650659 1 1561 563 6 0.6367481 2 0.3632519 1 1355 773 2 0.4037624 0.09148866 
55 78 0.7349341 2 0.2650659 1 1561 563 6 0.7488263 2 0.2511737 1 1595 535 NA 0.5107711 0.04272736 
55 79 0.7349341 2 0.2650659 1 1561 563 6 0.5089202 2 0.4910798 1 1084 1046 NA 0.3425500 0.02034537 
55 80 0.7349341 2 0.2650659 1 1561 563 6 0.5019324 2 0.4980676 1 1039 1031 60 0.3386366 0.01879023 
56 57 0.7476504 2 0.2523496 1 1591 537 2 0.7643192 2 0.2356808 1 1628 502 NA 0.7361047 0.7977777 
56 58 0.7476504 2 0.2523496 1 1591 537 2 0.5474178 2 0.4525822 1 1166 964 NA 0.3234222 0.1576934 
56 59 0.7476504 2 0.2523496 1 1591 537 2 0.6251185 2 0.3748815 1 1319 791 20 0.3817977 0.1656186 
56 60 0.7476504 2 0.2523496 1 1591 537 2 0.5291627 2 0.4708373 1 1125 1001 4 0.4525278 0.06887301 
56 61 0.7476504 2 0.2523496 1 1591 537 2 0.7530516 2 0.2469484 1 1604 526 NA 0.5065734 0.09080988 
56 62 0.7476504 2 0.2523496 1 1591 537 2 0.9032864 2 0.09671362 1 1924 206 NA 0.7240709 0.1440627 
56 63 0.7476504 2 0.2523496 1 1591 537 2 0.6101695 2 0.3898305 1 1296 828 6 0.3882204 0.1029545 
56 64 0.7476504 2 0.2523496 1 1591 537 2 0.5032864 2 0.4967136 1 1072 1058 NA 0.4122273 0.02739394 
56 65 0.7476504 2 0.2523496 1 1591 537 2 0.8901408 2 0.1098592 1 1896 234 NA 0.6451131 0.02255834 
56 66 0.7476504 2 0.2523496 1 1591 537 2 0.9051643 2 0.09483568 1 1928 202 NA 0.6947395 0.01998982 
56 67 0.7476504 2 0.2523496 1 1591 537 2 0.5169014 2 0.4830986 1 1101 1029 NA 0.3426714 0.04070132 
56 68 0.7476504 2 0.2523496 1 1591 537 2 0.5957746 2 0.4042254 1 1269 861 NA 0.3874171 0.07407292 
56 69 0.7476504 2 0.2523496 1 1591 537 2 0.5591549 2 0.4408451 1 1191 939 NA 0.4293734 0.002755815 
56 70 0.7476504 2 0.2523496 1 1591 537 2 0.8928571 2 0.1071429 1 1900 228 2 0.681816 0.01128412 
56 71 0.7476504 2 0.2523496 1 1591 537 2 0.893797 2 0.106203 1 1902 226 2 0.6816665 0.01005434 
56 72 0.7476504 2 0.2523496 1 1591 537 2 0.6375587 2 0.3624413 1 1358 772 NA 0.4167867 0.0822559 
56 73 0.7476504 2 0.2523496 1 1591 537 2 0.9 2 0.1 1 1917 213 NA 0.6877838 0.01307194 
56 74 0.7476504 2 0.2523496 1 1591 537 2 0.9394366 2 0.06056338 1 2001 129 NA 0.7282851 0.06256376 
56 75 0.7476504 2 0.2523496 1 1591 537 2 0.5042254 2 0.4957746 1 1074 1056 NA 0.3405756 0.02810601 
56 76 0.7476504 2 0.2523496 1 1591 537 2 0.8725306 2 0.1274694 1 1855 271 4 0.6734328 0.02118646 
56 77 0.7476504 2 0.2523496 1 1591 537 2 0.6367481 2 0.3632519 1 1355 773 2 0.416007 0.08265403 
56 78 0.7476504 2 0.2523496 1 1591 537 2 0.7488263 2 0.2511737 1 1595 535 NA 0.5240428 0.03615214 
56 79 0.7476504 2 0.2523496 1 1591 537 2 0.5089202 2 0.4910798 1 1084 1046 NA 0.3456989 0.02567692 
56 80 0.7476504 2 0.2523496 1 1591 537 2 0.5019324 2 0.4980676 1 1039 1031 60 0.3413569 0.02438355 
